NUM_ATIVIDADE|NUM_SEQ_RECURSO|NUM_PLACA|NUM_PREFIXO
2020-026130003-001 |1 |PUE9229 |25624
2020-026130016-001 |1 |QPH8806 |27480
2020-026130029-001 |1 |ORC8553 |22374
2020-026130044-001 |1 |QMV1156 |27862
2020-026130057-001 |1 |ORC8773 |22393
2020-026130085-001 |1 |OQM8535 |20893
2020-026130110-001 |1 |OPQ9811 |20717
2020-026130122-001 |1 |QMV1901 |28575
2020-026130150-001 |1 |QPP9535 |27739
2020-026130163-001 |1 |HMG7542 |12088
2020-026130176-001 |1 |QPH8926 |27509
2020-026130189-001 |1 |QPP9535 |27739
2020-026130200-001 |1 |OQM8407 |21975
2020-026130213-001 |1 |HMH3449 |15184
2020-026130226-001 |1 |QUU1685 |29004
2020-026130239-001 |1 |PUE7170 |22779
2020-026130241-001 |1 |OQM8026 |20762
2020-026130254-001 |1 |QPO0387 |27669
2020-026130282-001 |1 |QUR4315 |28860
2020-026130317-001 |1 |QPO0451 |27690
2020-026130360-001 |1 |QPT4958 |27808
2020-026130373-001 |1 |PUE7858 |23002
2020-026130408-001 |1 |QPF8965 |27066
2020-026130423-001 |1 |QPX9642 |28664
2020-026130436-001 |1 |PUE8706 |24352
2020-026130449-001 |1 |ORC8007 |21905
2020-026130477-001 |1 |OPQ9811 |20717
2020-026130480-001 |1 |QMV0933 |27610
2020-026130527-001 |1 |QUS2202 |28877
2020-026130530-001 |1 |QPH8926 |27509
2020-026130555-001 |1 |QUQ9202 |28815
2020-026130596-001 |1 |QPK2426 |27472
2020-026130605-001 |1 |QPX9750 |28737
2020-026130618-001 |1 |QPO0451 |27690
2020-026130633-001 |1 |QPM7877 |27646
2020-026130646-001 |1 |QUR4315 |28860
2020-026130661-001 |1 |QPG3152 |27115
2020-026130674-001 |1 |QPM7877 |27646
2020-026130687-001 |1 |QMV1227 |28012
2020-026130690-001 |1 |HDN6844 |18643
2020-026130724-001 |1 |QUU1685 |29004
2020-026130765-001 |1 |QUR4296 |28848
2020-026130780-001 |1 |QOY7827 |26704
2020-026130793-001 |1 |QUR4296 |28848
2020-026130802-001 |1 |QPJ1110 |27580
2020-026130830-001 |1 |QOY8198 |26970
2020-026130843-001 |1 |HMH9480 |19397
2020-026130843-001 |2 |HMH9479 |19398
2020-026130869-001 |1 |QMV0334 |25927
2020-026130871-001 |1 |QPK2184 |27435
2020-026130884-001 |1 |QOY8347 |26663
2020-026130906-001 |1 |QUV7791 |29192
2020-026130919-001 |1 |QUV7748 |29153
2020-026130934-001 |1 |PUE9273 |25655
2020-026130947-001 |1 |QOY7806 |26723
2020-026130962-001 |1 |QMV2114 |29138
2020-026130975-001 |1 |QPB0689 |26794
2020-026131010-001 |1 |PUE7858 |23002
2020-026131023-001 |1 |QPI4302 |27546
2020-026131036-001 |1 |HIE4297 |18363
2020-026131064-001 |1 |QOY8378 |26585
2020-026131077-001 |1 |QPF8742 |27021
2020-026131092-001 |1 |QMV0078 |25757
2020-026131127-001 |1 |PUE7858 |23002
2020-026131130-001 |1 |QMV0505 |26261
2020-026131142-001 |1 |QMV1699 |28442
2020-026131168-001 |1 |QOY8243 |26695
2020-026131205-001 |1 |HNO4130 |18253
2020-026131218-001 |1 |QPB0882 |26867
2020-026131246-001 |1 |QMV0305 |25898
2020-026131287-001 |1 |QUV7742 |29059
2020-026131290-001 |1 |QUQ9300 |28832
2020-026131309-001 |1 |QUR4338 |28871
2020-026131311-001 |1 |QMV1632 |28386
2020-026131324-001 |1 |QUS0882 |28918
2020-026131402-001 |1 |HMH9480 |19397
2020-026131402-001 |2 |HMH9479 |19398
2020-026131415-001 |1 |QPJ1110 |27580
2020-026131428-001 |1 |QOY8299 |26639
2020-026131469-001 |1 |QPJ1106 |27425
2020-026131521-001 |1 |QUU1693 |29003
2020-026131534-001 |1 |QUV7791 |29192
2020-026131550-001 |1 |HNO4130 |18253
2020-026131588-001 |1 |QXE1654 |29480
2020-026131590-001 |1 |QUT9314 |28935
2020-026131600-001 |1 |HMH9480 |19397
2020-026131600-001 |2 |HMH9479 |19398
2020-026131612-001 |1 |QOY8031 |26599
2020-026131653-001 |1 |OQM9391 |21337
2020-026131716-001 |1 |QOY8351 |26576
2020-026131731-001 |1 |QMV1352 |28159
2020-026131744-001 |1 |QPM7895 |27639
2020-026131798-001 |1 |HMH9480 |19397
2020-026131798-001 |2 |HMH9479 |19398
2020-026131807-001 |1 |QMV0209 |25822
2020-026131822-001 |1 |QMV1132 |28055
2020-026131835-001 |1 |QPF9785 |27389
2020-026131848-001 |1 |QPS8131 |27803
2020-026131863-001 |1 |QMV1958 |28520
2020-026131891-001 |1 |QPM7895 |27639
2020-026131900-001 |1 |QPJ1110 |27580
2020-026131926-001 |1 |QPM7895 |27639
2020-026131939-001 |1 |QUS0882 |28918
2020-026131967-001 |1 |QUV2943 |29166
2020-026131982-001 |1 |QPH8899 |27500
2020-026132015-001 |1 |QPH8966 |27528
2020-026132030-001 |1 |OQM9391 |21337
2020-026132043-001 |1 |QMV0234 |25859
2020-026132056-001 |1 |QPM7895 |27639
2020-026132069-001 |1 |QUT9405 |28999
2020-026132071-001 |1 |QMV1132 |28055
2020-026132084-001 |1 |ORC8526 |22216
2020-026132097-001 |1 |QXE1654 |29480
2020-026132121-001 |1 |QMV1572 |28307
2020-026132134-001 |1 |PUE9265 |25625
2020-026132162-001 |1 |ORC8825 |22329
2020-026132175-001 |1 |OQM8407 |21975
2020-026132188-001 |1 |QUV7791 |29192
2020-026132200-001 |1 |QPF9753 |27369
2020-026132212-001 |1 |QPH8895 |27498
2020-026132238-001 |1 |QMV1281 |27911
2020-026132266-001 |1 |PUE9229 |25624
2020-026132279-001 |1 |QMV0363 |25919
2020-026132329-001 |1 |QUU1693 |29003
2020-026132331-001 |1 |QMV0051 |25724
2020-026132357-001 |1 |QUV2943 |29166
2020-026132372-001 |1 |PUE9258 |25674
2020-026132407-001 |1 |QOY8358 |26578
2020-026132410-001 |1 |NXX1604 |19940
2020-026132450-001 |1 |OQM9644 |21522
2020-026132463-001 |1 |QOY8358 |26578
2020-026132489-001 |1 |ORC8329 |22186
2020-026132500-001 |1 |QUT9405 |28999
2020-026132513-001 |1 |QUZ2459 |29262
2020-026132526-001 |1 |QUV9118 |29025
2020-026132539-001 |1 |QPO1634 |27730
2020-026132541-001 |1 |QMV1860 |28534
2020-026132554-001 |1 |QPX9633 |28663
2020-026132567-001 |1 |QMV1502 |28249
2020-026132570-001 |1 |HMH3529 |15356
2020-026132604-001 |1 |PUE9274 |25654
2020-026132617-001 |1 |QUS0882 |28918
2020-026132620-001 |1 |OQM9518 |21365
2020-026132632-001 |1 |OQM9662 |21531
2020-026132658-001 |1 |QXE1654 |29480
2020-026132660-001 |1 |HDN6795 |19027
2020-026132686-001 |1 |OQM9501 |21334
2020-026132710-001 |1 |QUT9405 |28999
2020-026132749-001 |1 |ORC8445 |22342
2020-026132751-001 |1 |QUT7028 |28890
2020-026132764-001 |1 |QPM8035 |27629
2020-026132777-001 |1 |QPO1634 |27730
2020-026132780-001 |1 |QUZ5003 |29361
2020-026132827-001 |1 |ORC8158 |22239
2020-026132842-001 |1 |QPB0770 |26833
2020-026132870-001 |1 |OQM8032 |20834
2020-026132870-001 |2 |OQM9091 |21219
2020-026132905-001 |1 |PYJ4845 |24692
2020-026132905-001 |2 |HMH9554 |19449
2020-026132905-001 |3 |OXJ9937 |22605
2020-026132918-001 |1 |QMV1756 |28414
2020-026132933-001 |1 |QPM8035 |27629
2020-026132946-001 |1 |OQM8674 |20850
2020-026132987-001 |1 |QUT6852 |28892
2020-026132987-001 |2 |QUS2194 |28875
2020-026132987-001 |3 |QUS2191 |28873
2020-026132987-001 |4 |QUT6860 |28932
2020-026133007-001 |1 |QPX9633 |28663
2020-026133035-001 |1 |OQM9662 |21531
2020-026133050-001 |1 |QPO1634 |27730
2020-026133063-001 |1 |PUE7945 |23132
2020-026133091-001 |1 |QMV1756 |28414
2020-026133139-001 |1 |QMV0209 |25822
2020-026133154-001 |1 |QUR4308 |28854
2020-026133170-001 |1 |QPB0726 |26818
2020-026133195-001 |1 |QPO0447 |27699
2020-026133260-001 |1 |PUE9258 |25674
2020-026133273-001 |1 |QPA0112 |26893
2020-026133286-001 |1 |QPB0726 |26818
2020-026133308-001 |1 |OQM9420 |21401
2020-026133310-001 |1 |OQM9276 |21896
2020-026133336-001 |1 |QMV1268 |27898
2020-026133349-001 |1 |ORC8159 |22240
2020-026133380-001 |1 |QUQ9188 |28806
2020-026133427-001 |1 |NXX1709 |19981
2020-026133430-001 |1 |QOY8211 |26619
2020-026133470-001 |1 |QMV1190 |28023
2020-026133496-001 |1 |OQM9341 |21317
2020-026133505-001 |1 |QUT9392 |28962
2020-026133520-001 |1 |OQM9652 |21657
2020-026133533-001 |1 |QPF8654 |27067
2020-026133574-001 |1 |QUR4308 |28854
2020-026133587-001 |1 |QUY0627 |29334
2020-026133609-001 |1 |HDN6727 |19319
2020-026133637-001 |1 |QUQ9188 |28806
2020-026133640-001 |1 |QUZ2191 |29323
2020-026133702-001 |1 |OPQ9420 |20617
2020-026133715-001 |1 |PUE9206 |25596
2020-026133771-001 |1 |QUT9392 |28962
2020-026133784-001 |1 |QPA0115 |26766
2020-026133797-001 |1 |QUR4308 |28854
2020-026133819-001 |1 |QUQ9290 |28831
2020-026133821-001 |1 |QPA0115 |26766
2020-026133834-001 |1 |QPX9604 |28652
2020-026133847-001 |1 |OPQ9790 |20656
2020-026133850-001 |1 |QPX9740 |28727
2020-026133862-001 |1 |QPU1336 |27837
2020-026133875-001 |1 |QUQ9188 |28806
2020-026133888-001 |1 |QMV1544 |28327
2020-026133890-001 |1 |ORC8699 |22423
2020-026133900-001 |1 |QUT9392 |28962
2020-026133953-001 |1 |OPQ9420 |20617
2020-026133994-001 |1 |QUV9110 |29097
2020-026134001-001 |1 |QMV1557 |28282
2020-026134042-001 |1 |PUE9226 |25638
2020-026134055-001 |1 |QPX9615 |28656
2020-026134068-001 |1 |QUQ9188 |28806
2020-026134105-001 |1 |OQM8402 |20798
2020-026134120-001 |1 |QMV1632 |28386
2020-026134133-001 |1 |QPB0922 |26885
2020-026134146-001 |1 |QMV1479 |28171
2020-026134161-001 |1 |PUE9287 |25697
2020-026134209-001 |1 |QMV1431 |28198
2020-026134384-001 |1 |QUT9480 |28980
2020-026134397-001 |1 |QPM7862 |27634
2020-026134406-001 |1 |ORC8795 |22075
2020-026134421-001 |1 |OQM9276 |21896
2020-026134447-001 |1 |QPM7875 |27638
2020-026134475-001 |1 |QPF9714 |27354
2020-026134512-001 |1 |QPF8956 |27044
2020-026134538-001 |1 |QPM7862 |27634
2020-026134540-001 |1 |QUQ9290 |28831
2020-026134581-001 |1 |QPB0922 |26885
2020-026134631-001 |1 |PUE9226 |25638
2020-026134644-001 |1 |PUE7945 |23132
2020-026134657-001 |1 |QPP9151 |27751
2020-026134660-001 |1 |QPJ1129 |27602
2020-026134698-001 |1 |QPJ1129 |27602
2020-026134707-001 |1 |PUE7945 |23132
2020-026134710-001 |1 |QPM7875 |27638
2020-026134735-001 |1 |QMV1758 |28591
2020-026134748-001 |1 |QPL4107 |27603
2020-026134776-001 |1 |QMV1374 |28083
2020-026134791-001 |1 |PUE9183 |25551
2020-026134813-001 |1 |PUE7795 |22881
2020-026134841-001 |1 |PUE9183 |25551
2020-026134895-001 |1 |QMV1767 |28420
2020-026134904-001 |1 |QPO0421 |27668
2020-026134920-001 |1 |QPX9823 |28648
2020-026134932-001 |1 |OPE0411 |20150
2020-026134958-001 |1 |ORC8340 |22279
2020-026134973-001 |1 |QUV7708 |29197
2020-026135006-001 |1 |QMV1713 |28456
2020-026135021-001 |1 |PUE9204 |25571
2020-026135034-001 |1 |QPI2052 |27543
2020-026135050-001 |1 |NXX1623 |19939
2020-026135075-001 |1 |QMV1765 |28418
2020-026135090-001 |1 |QMV1765 |28418
2020-026135100-001 |1 |QMV1387 |28098
2020-026135140-001 |1 |QUZ2391 |29321
2020-026135166-001 |1 |QUZ2213 |29274
2020-026135166-001 |2 |QUZ2369 |29289
2020-026135166-001 |3 |QUZ5037 |29358
2020-026135181-001 |1 |QUZ2241 |29252
2020-026135203-001 |1 |QUV7729 |29201
2020-026135229-001 |1 |QUV7708 |29197
2020-026135231-001 |1 |OQM9690 |21603
2020-026135231-001 |2 |QMV1475 |28241
2020-026135257-001 |1 |QMV1387 |28098
2020-026135272-001 |1 |QMV0362 |25910
2020-026135285-001 |1 |QMV1767 |28420
2020-026135298-001 |1 |QMV1374 |28083
2020-026135310-001 |1 |QMV1235 |27973
2020-026135335-001 |1 |QUZ2391 |29321
2020-026135348-001 |1 |QOY7672 |26754
2020-026135350-001 |1 |QMV0372 |25951
2020-026135363-001 |1 |QUV7708 |29197
2020-026135389-001 |1 |PXT4825 |24329
2020-026135391-001 |1 |QMV1279 |27909
2020-026135400-001 |1 |QPX9817 |28691
2020-026135413-001 |1 |QPX9602 |28651
2020-026135426-001 |1 |QPX9589 |28646
2020-026135454-001 |1 |QPX9602 |28651
2020-026135467-001 |1 |QMV1473 |28239
2020-026135482-001 |1 |PUE7206 |22815
2020-026135495-001 |1 |QUV7708 |29197
2020-026135558-001 |1 |QMV1929 |28491
2020-026135560-001 |1 |PUE9235 |25629
2020-026135586-001 |1 |QUZ2247 |29259
2020-026135610-001 |1 |QUV9091 |29033
2020-026135636-001 |1 |QMV0016 |25748
2020-026135677-001 |1 |ORC8781 |22049
2020-026135692-001 |1 |QMV2117 |29140
2020-026135714-001 |1 |QUV7729 |29201
2020-026135730-001 |1 |QMV1402 |28117
2020-026135755-001 |1 |QPB0859 |26856
2020-026135768-001 |1 |QUZ2241 |29252
2020-026135783-001 |1 |ORC8007 |21905
2020-026135820-001 |1 |QPX9702 |28688
2020-026135833-001 |1 |QMV1572 |28307
2020-026135846-001 |1 |QOY8381 |26586
2020-026135874-001 |1 |QPX9783 |28753
2020-026135890-001 |1 |QMV1402 |28117
2020-026135909-001 |1 |QMV1872 |28546
2020-026135924-001 |1 |ORC8366 |22297
2020-026136000-001 |1 |OQM9004 |20907
2020-026136026-001 |1 |QUT9468 |28985
2020-026136041-001 |1 |QUV7740 |29196
2020-026136054-001 |1 |QPX9783 |28753
2020-026136067-001 |1 |QOY8381 |26586
2020-026136117-001 |1 |HMH2058 |14175
2020-026136120-001 |1 |PUE8737 |24682
2020-026136158-001 |1 |QMV0007 |25712
2020-026136158-001 |2 |HMH9480 |19397
2020-026136160-001 |1 |QMV1402 |28117
2020-026136173-001 |1 |QPK2173 |27430
2020-026136223-001 |1 |QUS0903 |28920
2020-026136264-001 |1 |PUE7923 |23040
2020-026136277-001 |1 |QUZ2358 |29302
2020-026136280-001 |1 |QOY8381 |26586
2020-026136292-001 |1 |QUS0903 |28920
2020-026136301-001 |1 |QUV9076 |29037
2020-026136314-001 |1 |QUZ2358 |29302
2020-026136355-001 |1 |QOY8248 |26642
2020-026136368-001 |1 |QUZ2358 |29302
2020-026136370-001 |1 |QUV7889 |29186
2020-026136383-001 |1 |QMV1873 |28547
2020-026136405-001 |1 |QOY8248 |26642
2020-026136420-001 |1 |QOY8351 |26576
2020-026136446-001 |1 |OQM9006 |21380
2020-026136461-001 |1 |QMV0007 |25712
2020-026136461-001 |2 |HMH9479 |19398
2020-026136474-001 |1 |QPR4886 |27767
2020-026136487-001 |1 |QOY8325 |26655
2020-026136509-001 |1 |QMV0013 |25744
2020-026136524-001 |1 |QOY8426 |26654
2020-026136593-001 |1 |NXX1488 |19872
2020-026136615-001 |1 |HMG5116 |24374
2020-026136630-001 |1 |QMV1740 |28398
2020-026136643-001 |1 |QPM7873 |27649
2020-026136656-001 |1 |QMV1549 |28322
2020-026136669-001 |1 |QNJ1885 |25852
2020-026136684-001 |1 |PUE9278 |25658
2020-026136734-001 |1 |NXX1488 |19872
2020-026136762-001 |1 |QPF8525 |27002
2020-026136788-001 |1 |QUV9099 |29042
2020-026136790-001 |1 |QPX9710 |28705
2020-026136800-001 |1 |PUE9137 |25500
2020-026136838-001 |1 |NXX1488 |19872
2020-026136840-001 |1 |QUT9545 |28961
2020-026136894-001 |1 |QUT9385 |28951
2020-026136916-001 |1 |HMH9792 |18213
2020-026136929-001 |1 |OQM8664 |20888
2020-026136931-001 |1 |QMV1712 |28455
2020-026136957-001 |1 |HMH9792 |18213
2020-026136998-001 |1 |QOY8241 |26694
2020-026137020-001 |1 |PUE9271 |25622
2020-026137046-001 |1 |QMV1716 |28459
2020-026137074-001 |1 |QOY8241 |26694
2020-026137087-001 |1 |QUT9347 |28938
2020-026137109-001 |1 |QMV1479 |28171
2020-026137111-001 |1 |QUV9071 |29043
2020-026137124-001 |1 |PUE9137 |25500
2020-026137137-001 |1 |QNO5411 |26057
2020-026137140-001 |1 |ORC8845 |22252
2020-026137152-001 |1 |ORC8366 |22297
2020-026137165-001 |1 |QPB0810 |26841
2020-026137178-001 |1 |PUE9271 |25622
2020-026137193-001 |1 |QUZ5009 |29362
2020-026137215-001 |1 |QUU1690 |29006
2020-026137228-001 |1 |NXX1079 |19679
2020-026137243-001 |1 |QPH8872 |27491
2020-026137284-001 |1 |QMV1538 |28263
2020-026137306-001 |1 |QPX9710 |28705
2020-026137321-001 |1 |QUV9071 |29043
2020-026137334-001 |1 |QUV7711 |29170
2020-026137375-001 |1 |QMV0416 |25981
2020-026137425-001 |1 |ORC8366 |22297
2020-026137466-001 |1 |QMV1392 |28119
2020-026137516-001 |1 |QMV0416 |25981
2020-026137531-001 |1 |QUZ5009 |29362
2020-026137544-001 |1 |HMG5153 |24381
2020-026137557-001 |1 |QOY8211 |26619
2020-026137560-001 |1 |QMV0235 |25972
2020-026137610-001 |1 |QPI4467 |27562
2020-026137622-001 |1 |QUU1702 |29009
2020-026137648-001 |1 |QPX9710 |28705
2020-026137689-001 |1 |QMV1468 |28234
2020-026137691-001 |1 |QUT9409 |28993
2020-026137713-001 |1 |QMV0359 |25939
2020-026137739-001 |1 |QUT9409 |28993
2020-026137741-001 |1 |QMV1549 |28322
2020-026137767-001 |1 |QMV1616 |28370
2020-026137770-001 |1 |QMV1754 |28412
2020-026137795-001 |1 |QMV0003 |25693
2020-026137820-001 |1 |QUT9480 |28980
2020-026137832-001 |1 |ORC8762 |22116
2020-026137845-001 |1 |QPK2217 |27448
2020-026137860-001 |1 |QUT9480 |28980
2020-026137886-001 |1 |QMV0420 |25980
2020-026137923-001 |1 |QMV0003 |25693
2020-026137936-001 |1 |QMV1616 |28370
2020-026137964-001 |1 |ORC8414 |22184
2020-026137977-001 |1 |QMV0071 |25759
2020-026137980-001 |1 |QUT9480 |28980
2020-026137992-001 |1 |QMV1468 |28234
2020-026138000-001 |1 |QMV0418 |25986
2020-026138012-001 |1 |QPK2217 |27448
2020-026138025-001 |1 |QUT9480 |28980
2020-026138040-001 |1 |QMV1468 |28234
2020-026138053-001 |1 |QPX9783 |28753
2020-026138079-001 |1 |QUT9480 |28980
2020-026138094-001 |1 |QPF8911 |27096
2020-026138103-001 |1 |QMV0359 |25939
2020-026138129-001 |1 |QUV9094 |29103
2020-026138157-001 |1 |QMV1746 |28404
2020-026138185-001 |1 |NXX1483 |19870
2020-026138198-001 |1 |OQM9103 |21227
2020-026138289-001 |1 |QPJ1134 |27593
2020-026138326-001 |1 |OQM9357 |21803
2020-026138341-001 |1 |QMV1468 |28234
2020-026138367-001 |1 |QPJ1134 |27593
2020-026138404-001 |1 |QMV1328 |28123
2020-026138417-001 |1 |QMV2181 |29381
2020-026138420-001 |1 |QMV1747 |28405
2020-026138445-001 |1 |OQM9357 |21803
2020-026138458-001 |1 |QPX9799 |28698
2020-026138499-001 |1 |QMV1716 |28459
2020-026138510-001 |1 |QUT9545 |28961
2020-026138549-001 |1 |QMV1505 |28251
2020-026138549-001 |2 |QMV1533 |28260
2020-026138551-001 |1 |ORC8066 |22138
2020-026138564-001 |1 |QPM7862 |27634
2020-026138580-001 |1 |QUV9243 |29055
2020-026138614-001 |1 |QMV1769 |28422
2020-026138630-001 |1 |ORC8764 |22114
2020-026138642-001 |1 |QMV1578 |28587
2020-026138655-001 |1 |QMV1959 |28521
2020-026138655-001 |2 |QMV1533 |28260
2020-026138683-001 |1 |OQM8534 |20889
2020-026138705-001 |1 |QUZ5024 |29367
2020-026138718-001 |1 |QPH8826 |27483
2020-026138733-001 |1 |QOY8381 |26586
2020-026138746-001 |1 |QUT9385 |28951
2020-026138746-001 |2 |QUT9347 |28938
2020-026138759-001 |1 |QPH8826 |27483
2020-026138761-001 |1 |QMV1746 |28404
2020-026138787-001 |1 |QMV1594 |28292
2020-026138809-001 |1 |QMV1376 |28081
2020-026138852-001 |1 |QPF9785 |27389
2020-026138880-001 |1 |QMV1249 |27936
2020-026138902-001 |1 |QUV9243 |29055
2020-026138915-001 |1 |QUZ2302 |29260
2020-026138984-001 |1 |QPB0711 |26814
2020-026138997-001 |1 |QMV1746 |28404
2020-026139004-001 |1 |QUZ2459 |29262
2020-026139017-001 |1 |QPF9693 |27037
2020-026139017-001 |2 |QPO0413 |27683
2020-026139045-001 |1 |ORC8103 |22296
2020-026139058-001 |1 |QUV9243 |29055
2020-026139108-001 |1 |QMV1911 |28585
2020-026139123-001 |1 |QPB0882 |26867
2020-026139192-001 |1 |QUZ5026 |29369
2020-026139268-001 |1 |OQM9230 |20896
2020-026139270-001 |1 |ORC8103 |22296
2020-026139305-001 |1 |QMV1271 |27901
2020-026139318-001 |1 |QMV0039 |25727
2020-026139320-001 |1 |QMV1911 |28585
2020-026139333-001 |1 |QPX9754 |28740
2020-026139359-001 |1 |QUZ2204 |29265
2020-026139390-001 |1 |QPX9817 |28691
2020-026139409-001 |1 |QPX9754 |28740
2020-026139437-001 |1 |QMV1766 |28419
2020-026139440-001 |1 |ORC8336 |22445
2020-026139452-001 |1 |QPF9730 |27360
2020-026139493-001 |1 |PUE8397 |24030
2020-026139502-001 |1 |QMV1766 |28419
2020-026139528-001 |1 |PUE8738 |24397
2020-026139530-001 |1 |PUE8397 |24030
2020-026139569-001 |1 |OQM8664 |20888
2020-026139571-001 |1 |QMV1418 |28095
2020-026139584-001 |1 |QPB0678 |26790
2020-026139597-001 |1 |QOY8317 |26595
2020-026139606-001 |1 |PUE8397 |24030
2020-026139621-001 |1 |OPE0406 |20145
2020-026139634-001 |1 |OPQ9065 |20648
2020-026139647-001 |1 |QMV1764 |28417
2020-026139738-001 |1 |OQM8042 |20801
2020-026139740-001 |1 |QMV4085 |26485
2020-026139740-001 |2 |QMV4084 |26486
2020-026139753-001 |1 |PUE9203 |25574
2020-026139766-001 |1 |QPX9783 |28753
2020-026139794-001 |1 |QPB0883 |26868
2020-026139829-001 |1 |PUE8738 |24397
2020-026139844-001 |1 |QMV1418 |28095
2020-026139857-001 |1 |QMV0119 |25788
2020-026139860-001 |1 |QMV1872 |28546
2020-026139885-001 |1 |QUY0607 |29333
2020-026139898-001 |1 |PUE8101 |01358
2020-026139907-001 |1 |QMV1414 |28077
2020-026139935-001 |1 |QUZ2191 |29323
2020-026139991-001 |1 |OQM9230 |20896
2020-026140009-001 |1 |HNO5636 |19282
2020-026140040-001 |1 |QMV0024 |25692
2020-026140052-001 |1 |QOY8372 |26582
2020-026140078-001 |1 |OPE0406 |20145
2020-026140115-001 |1 |QMV0024 |25692
2020-026140143-001 |1 |QUT7028 |28890
2020-026140169-001 |1 |QMV1749 |28407
2020-026140184-001 |1 |QPK2217 |27448
2020-026140206-001 |1 |QMV0024 |25692
2020-026140219-001 |1 |QMV2131 |29019
2020-026140275-001 |1 |OQM9364 |21358
2020-026140288-001 |1 |QUQ9169 |28796
2020-026140290-001 |1 |NXX1096 |19708
2020-026140312-001 |1 |QMV2059 |28637
2020-026140325-001 |1 |QUY0627 |29334
2020-026140340-001 |1 |QMV1747 |28405
2020-026140353-001 |1 |QMV1748 |28406
2020-026140379-001 |1 |OQM9863 |21872
2020-026140381-001 |1 |QUV9105 |29036
2020-026140394-001 |1 |QPO1827 |27684
2020-026140403-001 |1 |QPF9753 |27369
2020-026140416-001 |1 |NXX1096 |19708
2020-026140444-001 |1 |QMV0030 |25738
2020-026140460-001 |1 |OQM8664 |20888
2020-026140485-001 |1 |QPF9753 |27369
2020-026140535-001 |1 |OQM9307 |21318
2020-026140548-001 |1 |QUV9105 |29036
2020-026140591-001 |1 |NXX1442 |19822
2020-026140600-001 |1 |QMV0064 |25773
2020-026140613-001 |1 |QUV9105 |29036
2020-026140639-001 |1 |QPO1827 |27684
2020-026140654-001 |1 |QMV1711 |28454
2020-026140667-001 |1 |QPI2052 |27543
2020-026140695-001 |1 |QUV9105 |29036
2020-026140745-001 |1 |QMV1909 |28583
2020-026140758-001 |1 |QPH8934 |27513
2020-026140786-001 |1 |NXX1442 |19822
2020-026140799-001 |1 |QMV1748 |28406
2020-026140808-001 |1 |QPF8715 |27084
2020-026140810-001 |1 |QPX9748 |28735
2020-026140836-001 |1 |QUZ2206 |29282
2020-026140849-001 |1 |QMV1749 |28407
2020-026140851-001 |1 |ORC8095 |22289
2020-026140864-001 |1 |QPO1827 |27684
2020-026140892-001 |1 |HMH8492 |17679
2020-026140927-001 |1 |QMV1909 |28583
2020-026140942-001 |1 |QPF8715 |27084
2020-026140968-001 |1 |QMV2065 |28773
2020-026140996-001 |1 |QUV9118 |29025
2020-026141003-001 |1 |QPH8934 |27513
2020-026141016-001 |1 |QUV9110 |29097
2020-026141016-001 |2 |QMV1537 |28264
2020-026141031-001 |1 |QMV1748 |28406
2020-026141044-001 |1 |QMV1706 |28449
2020-026141057-001 |1 |ORC8095 |22289
2020-026141060-001 |1 |QUT9347 |28938
2020-026141085-001 |1 |QPX9660 |28669
2020-026141110-001 |1 |QPJ1152 |27578
2020-026141148-001 |1 |QUT9447 |28997
2020-026141163-001 |1 |HDN6524 |18830
2020-026141176-001 |1 |ORC8341 |22230
2020-026141189-001 |1 |QUV9118 |29025
2020-026141295-001 |1 |QMV1855 |28529
2020-026141317-001 |1 |QUZ2334 |29298
2020-026141320-001 |1 |QPB0882 |26867
2020-026141332-001 |1 |ORC8685 |22415
2020-026141345-001 |1 |QMV1711 |28454
2020-026141360-001 |1 |PXT4825 |24329
2020-026141408-001 |1 |QMV1525 |28274
2020-026141449-001 |1 |QMV0418 |25986
2020-026141501-001 |1 |QPX9654 |28668
2020-026141555-001 |1 |QMV1739 |28397
2020-026141568-001 |1 |QMV1610 |28376
2020-026141605-001 |1 |PUE7923 |23040
2020-026141620-001 |1 |ORC8701 |22420
2020-026141633-001 |1 |QMV1909 |28583
2020-026141659-001 |1 |QPX9654 |28668
2020-026141661-001 |1 |QPX9758 |28743
2020-026141674-001 |1 |QMV1610 |28376
2020-026141740-001 |1 |QPB0819 |26843
2020-026141752-001 |1 |QPX9654 |28668
2020-026141765-001 |1 |QPX9758 |28743
2020-026141778-001 |1 |QUT7028 |28890
2020-026141780-001 |1 |QMV2208 |29393
2020-026141793-001 |1 |QPF9691 |27035
2020-026141802-001 |1 |QPX9758 |28743
2020-026141815-001 |1 |QOY8337 |26616
2020-026141828-001 |1 |QPX9654 |28668
2020-026141830-001 |1 |QMV1748 |28406
2020-026141843-001 |1 |OQM8029 |21025
2020-026141856-001 |1 |QPH8806 |27480
2020-026141869-001 |1 |QOY7716 |26716
2020-026141884-001 |1 |QMV1268 |27898
2020-026141897-001 |1 |QPH8806 |27480
2020-026141919-001 |1 |QMV1757 |28415
2020-026141934-001 |1 |QMV0374 |25954
2020-026141950-001 |1 |ORC8861 |22257
2020-026141988-001 |1 |QMV1713 |28456
2020-026142008-001 |1 |QPX9734 |28723
2020-026142010-001 |1 |QPB0819 |26843
2020-026142023-001 |1 |QUT9385 |28951
2020-026142049-001 |1 |OQM8029 |21025
