NUM_ATIVIDADE|NUM_SEQ_RECURSO|NUM_PLACA|NUM_PREFIXO
2020-030351260-001 |1 |QMV0335 |25957
2020-030351285-001 |1 |QPP9312 |27765
2020-030351322-001 |1 |QPS8121 |27804
2020-030351335-001 |1 |ORC8688 |22403
2020-030351350-001 |1 |QOY8320 |26656
2020-030351376-001 |1 |QPF9759 |27374
2020-030351389-001 |1 |QUY0627 |29334
2020-030351413-001 |1 |OQM9073 |21192
2020-030351413-001 |2 |QMV4311 |29561
2020-030351426-001 |1 |QMV2096 |29120
2020-030351439-001 |1 |QPF8958 |27063
2020-030351467-001 |1 |QUS1493 |29086
2020-030351520-001 |1 |QPF9709 |27101
2020-030351558-001 |1 |HDN6712 |18498
2020-030351573-001 |1 |QPB0918 |26883
2020-030351586-001 |1 |NXX1077 |19692
2020-030351599-001 |1 |QMV2096 |29120
2020-030351608-001 |1 |QPF8753 |27017
2020-030351623-001 |1 |QOY8403 |26659
2020-030351636-001 |1 |ORC9495 |22541
2020-030351649-001 |1 |QMV1759 |28592
2020-030351664-001 |1 |QOY8320 |26656
2020-030351701-001 |1 |QUT9389 |28989
2020-030351730-001 |1 |QMV2090 |29114
2020-030351742-001 |1 |QUV7715 |29187
2020-030351770-001 |1 |QPJ1102 |27422
2020-030351783-001 |1 |HDN6712 |18498
2020-030351796-001 |1 |PUE9598 |25263
2020-030351796-001 |2 |PUE9614 |25269
2020-030351796-001 |3 |PUE8996 |25281
2020-030351818-001 |1 |PUE7937 |23071
2020-030351833-001 |1 |QPF9735 |27105
2020-030351887-001 |1 |QPU1308 |27838
2020-030351940-001 |1 |QPH8919 |27507
2020-030351965-001 |1 |QUV9095 |29052
2020-030351993-001 |1 |PUE7937 |23071
2020-030352013-001 |1 |QMV1394 |28108
2020-030352117-001 |1 |HMH3393 |15259
2020-030352160-001 |1 |QUV9114 |29098
2020-030352173-001 |1 |QUV7866 |29207
2020-030352173-001 |2 |QUZ5016 |29364
2020-030352173-001 |3 |QMV4198 |26557
2020-030352173-001 |4 |QMV4196 |26559
2020-030352186-001 |1 |OPQ8217 |20560
2020-030352186-001 |2 |PUE7182 |22791
2020-030352208-001 |1 |PUE9600 |25352
2020-030352210-001 |1 |HMH8152 |17227
2020-030352236-001 |1 |QMV4241 |26944
2020-030352236-001 |2 |QMV4238 |26943
2020-030352264-001 |1 |QPF9678 |27029
2020-030352264-001 |2 |PUE9038 |25449
2020-030352277-001 |1 |QMV0675 |26451
2020-030352277-001 |2 |OPQ8211 |20554
2020-030352277-001 |3 |QMV4062 |26401
2020-030352280-001 |1 |QMV0410 |25989
2020-030352301-001 |1 |QPK2200 |27442
2020-030352327-001 |1 |HMH8152 |17227
2020-030352330-001 |1 |QMV1460 |28227
2020-030352370-001 |1 |QMV1433 |28200
2020-030352396-001 |1 |QPK2200 |27442
2020-030352405-001 |1 |QMV0675 |26451
2020-030352405-001 |2 |OPQ8211 |20554
2020-030352405-001 |3 |QMV4062 |26401
2020-030352459-001 |1 |PUE9600 |25352
2020-030352487-001 |1 |NXX1458 |19824
2020-030352490-001 |1 |PUE9010 |25341
2020-030352490-001 |2 |PUE9720 |25424
2020-030352490-001 |3 |OPQ8095 |20502
2020-030352565-001 |1 |OPE0338 |20076
2020-030352643-001 |1 |QPK2200 |27442
2020-030352656-001 |1 |QMV4062 |26401
2020-030352656-001 |2 |OPQ8211 |20554
2020-030352656-001 |3 |QMV0675 |26451
2020-030352734-001 |1 |QPR4853 |27790
2020-030352775-001 |1 |QUR4327 |28866
2020-030352790-001 |1 |QMV1409 |28090
2020-030352800-001 |1 |QMV1436 |28203
2020-030352825-001 |1 |ORC8843 |22250
2020-030352838-001 |1 |QPR4853 |27790
2020-030352916-001 |1 |PUE8755 |24363
2020-030352931-001 |1 |QMV4062 |26401
2020-030352931-001 |2 |OPQ8211 |20554
2020-030352931-001 |3 |QMV0675 |26451
2020-030352960-001 |1 |QMV1432 |28199
2020-030352985-001 |1 |QPR4853 |27790
2020-030353018-001 |1 |QMV1747 |28405
2020-030353059-001 |1 |QPK2192 |27439
2020-030353087-001 |1 |QMV0237 |25870
2020-030353090-001 |1 |OQM9497 |21341
2020-030353111-001 |1 |QPR0021 |27753
2020-030353124-001 |1 |QMV1275 |27905
2020-030353152-001 |1 |QPK2208 |27446
2020-030353165-001 |1 |QUV9107 |29040
2020-030353180-001 |1 |ORC9495 |22541
2020-030353193-001 |1 |PUE9192 |25546
2020-030353215-001 |1 |QUV9125 |29026
2020-030353256-001 |1 |PUE9297 |25703
2020-030353297-001 |1 |QMV0675 |26451
2020-030353297-001 |2 |OPQ8211 |20554
2020-030353297-001 |3 |QMV4062 |26401
2020-030353306-001 |1 |QPX9756 |28742
2020-030353319-001 |1 |QOY8345 |26692
2020-030353350-001 |1 |QMV0731 |26904
2020-030353390-001 |1 |QMV0742 |26961
2020-030353390-001 |2 |QMV4166 |26508
2020-030353390-001 |3 |QMV4164 |26509
2020-030353390-001 |4 |QUV7860 |29188
2020-030353400-001 |1 |QMV4021 |26356
2020-030353400-001 |2 |QMV4013 |26355
2020-030353400-001 |3 |QPB0912 |26881
2020-030353425-001 |1 |QOY8345 |26692
2020-030353440-001 |1 |QMV2316 |29426
2020-030353479-001 |1 |QPI2053 |27544
2020-030353494-001 |1 |QUV9079 |29096
2020-030353503-001 |1 |ORC9495 |22541
2020-030353516-001 |1 |QPB0763 |26830
2020-030353529-001 |1 |QPF8956 |27044
2020-030353531-001 |1 |QOY8345 |26692
2020-030353557-001 |1 |ORC8167 |22165
2020-030353560-001 |1 |HNO5566 |18510
2020-030353572-001 |1 |QMV1423 |28190
2020-030353635-001 |1 |QPI2053 |27544
2020-030353648-001 |1 |QPG0231 |27396
2020-030353689-001 |1 |PUE9192 |25546
2020-030353770-001 |1 |QMV1447 |28214
2020-030353795-001 |1 |ORC9495 |22541
2020-030353817-001 |1 |QMV1858 |28532
2020-030353820-001 |1 |QPP9546 |27735
2020-030353845-001 |1 |QUZ0222 |29349
2020-030353886-001 |1 |QUZ5028 |29355
2020-030353910-001 |1 |PUE9760 |25455
2020-030353910-001 |2 |PUE9751 |25464
2020-030353964-001 |1 |PUE7184 |22786
2020-030353980-001 |1 |PUE9192 |25546
2020-030353992-001 |1 |QMV4189 |26563
2020-030353992-001 |2 |PUE9853 |27166
2020-030354000-001 |1 |PUE9267 |25627
2020-030354025-001 |1 |QPJ1100 |27421
2020-030354038-001 |1 |QMV4251 |27167
2020-030354038-001 |2 |QMV4247 |27168
2020-030354053-001 |1 |QPU1348 |27833
2020-030354053-001 |2 |QPT4940 |27823
2020-030354053-001 |3 |QPU1321 |27834
2020-030354053-001 |4 |QPU1341 |27839
2020-030354053-001 |5 |QPR4841 |27776
2020-030354131-001 |1 |PUE9752 |25460
2020-030354131-001 |2 |PUE9753 |25459
2020-030354185-001 |1 |ORC9495 |22541
2020-030354198-001 |1 |QMV4189 |26563
2020-030354198-001 |2 |QMV4190 |26562
2020-030354250-001 |1 |QMV1195 |28028
2020-030354263-001 |1 |QMV1470 |28236
2020-030354276-001 |1 |QMV4198 |26557
2020-030354276-001 |2 |QMV4196 |26559
2020-030354289-001 |1 |QPF8851 |27062
2020-030354300-001 |1 |PUE9070 |25440
2020-030354300-001 |2 |PUE9753 |25459
2020-030354300-001 |3 |PUE9752 |25460
2020-030354313-001 |1 |QOY8241 |26694
2020-030354341-001 |1 |QMV1199 |27997
2020-030354370-001 |1 |QUZ2250 |29299
2020-030354404-001 |1 |PUE9205 |25570
2020-030354420-001 |1 |QMV1618 |28368
2020-030354460-001 |1 |PUE9024 |25388
2020-030354486-001 |1 |OQM9230 |20896
2020-030354510-001 |1 |NXX1684 |19978
2020-030354536-001 |1 |QOY8260 |26683
2020-030354564-001 |1 |QPJ1100 |27421
2020-030354577-001 |1 |PUE9167 |25534
2020-030354592-001 |1 |QMV0383 |25916
2020-030354614-001 |1 |NXX1464 |19807
2020-030354627-001 |1 |QPO1831 |27725
2020-030354655-001 |1 |QMV4189 |26563
2020-030354655-001 |2 |QMV4190 |26562
2020-030354683-001 |1 |OQM8043 |20814
2020-030354705-001 |1 |QMV0052 |25725
2020-030354718-001 |1 |QMV1264 |27921
2020-030354733-001 |1 |QMV1859 |28533
2020-030354774-001 |1 |QMV4308 |29558
2020-030354774-001 |2 |QMV4309 |29559
2020-030354774-001 |3 |QMV2075 |28778
2020-030354809-001 |1 |OPQ8790 |20271
2020-030354893-001 |1 |QUH2180 |28774
2020-030354893-001 |2 |PUE9582 |25211
2020-030354902-001 |1 |QPR0019 |27758
2020-030354915-001 |1 |QMV4082 |26420
2020-030354915-001 |2 |QMV4081 |26419
2020-030354930-001 |1 |QPJ1100 |27421
2020-030354971-001 |1 |QMV4116 |26465
2020-030354971-001 |2 |QMV0669 |26455
2020-030354971-001 |3 |QMV4118 |26464
2020-030355045-001 |1 |QMV1927 |28489
2020-030355060-001 |1 |QMV2075 |28778
2020-030355060-001 |2 |QMV4308 |29558
2020-030355060-001 |3 |QMV4309 |29559
2020-030355073-001 |1 |QPF9714 |27354
2020-030355073-001 |2 |QOY7703 |26781
2020-030355136-001 |1 |QPF8724 |27023
2020-030355149-001 |1 |QMV1416 |28080
2020-030355164-001 |1 |QMV1956 |28518
2020-030355177-001 |1 |OQM9505 |21329
2020-030355192-001 |1 |ORC8080 |22525
2020-030355283-001 |1 |QMV2111 |29135
2020-030355318-001 |1 |QUZ2459 |29262
2020-030355320-001 |1 |QOG0523 |26273
2020-030355333-001 |1 |OQM8671 |20849
2020-030355346-001 |1 |QPI2053 |27544
2020-030355346-001 |2 |QOY8242 |26643
2020-030355361-001 |1 |QPF8745 |27020
2020-030355374-001 |1 |QUQ9290 |28831
2020-030355390-001 |1 |QMV2111 |29135
2020-030355452-001 |1 |QPO1831 |27725
2020-030355465-001 |1 |QOY8130 |26634
2020-030355478-001 |1 |PUE8966 |25218
2020-030355493-001 |1 |QUT9501 |28978
2020-030355515-001 |1 |QPO0430 |27703
2020-030355569-001 |1 |ORC8781 |22049
2020-030355571-001 |1 |QOY8344 |26573
2020-030355619-001 |1 |ORC8775 |22391
2020-030355647-001 |1 |QPM8022 |27645
2020-030355662-001 |1 |QPO1831 |27725
2020-030355688-001 |1 |OQM9049 |21157
2020-030355690-001 |1 |QPT4939 |27814
2020-030355700-001 |1 |QMV1720 |28463
2020-030355753-001 |1 |OQM9734 |21677
2020-030355781-001 |1 |OQM9505 |21329
2020-030355803-001 |1 |QMV0621 |26296
2020-030355860-001 |1 |QPT4939 |27814
2020-030355907-001 |1 |QMV0035 |25733
2020-030355922-001 |1 |QUS0843 |28912
2020-030355948-001 |1 |QOY7716 |26716
2020-030355950-001 |1 |QOY8248 |26642
2020-030355963-001 |1 |HMH6855 |17038
2020-030355991-001 |1 |ORC8377 |22205
2020-030356011-001 |1 |QMV0635 |26282
2020-030356011-001 |2 |OPQ8123 |20496
2020-030356011-001 |3 |OPQ8126 |20497
2020-030356040-001 |1 |ORC8377 |22205
2020-030356052-001 |1 |OQM9521 |21366
2020-030356102-001 |1 |QMV0035 |25733
2020-030356115-001 |1 |QPX9755 |28741
2020-030356130-001 |1 |QPF9704 |27095
2020-030356156-001 |1 |QMV0037 |25730
2020-030356234-001 |1 |QUV7674 |29105
2020-030356275-001 |1 |HMH1793 |14096
2020-030356290-001 |1 |PUE7933 |23053
2020-030356300-001 |1 |QUZ2343 |29266
2020-030356381-001 |1 |OPQ9988 |20761
2020-030356416-001 |1 |QPO1686 |27711
2020-030356431-001 |1 |QMV0742 |26961
2020-030356431-001 |2 |QMV4166 |26508
2020-030356431-001 |3 |QMV4164 |26509
2020-030356457-001 |1 |OMD6481 |20027
2020-030356507-001 |1 |QMV0615 |26300
2020-030356507-001 |2 |QMV4028 |26361
2020-030356507-001 |3 |QMV4020 |26362
2020-030356510-001 |1 |QUV7854 |29206
2020-030356522-001 |1 |ORC8531 |22331
2020-030356548-001 |1 |QMV1512 |28431
2020-030356576-001 |1 |OPQ9982 |21023
2020-030356600-001 |1 |PUE9192 |25546
2020-030356639-001 |1 |OQM9046 |21160
2020-030356667-001 |1 |QPK2190 |27438
2020-030356717-001 |1 |QUZ2232 |29296
2020-030356745-001 |1 |QOY7870 |26753
2020-030356773-001 |1 |PUE9012 |25330
2020-030356786-001 |1 |QMV1432 |28199
2020-030356799-001 |1 |QMV1923 |28485
2020-030356810-001 |1 |HMH6164 |16785
2020-030356851-001 |1 |QPK2190 |27438
2020-030356864-001 |1 |QUY0621 |29339
2020-030356877-001 |1 |QPX9804 |28696
2020-030356880-001 |1 |QPO0432 |27721
2020-030356901-001 |1 |OPQ8867 |20584
2020-030356927-001 |1 |QMV0028 |25740
2020-030356930-001 |1 |QPK2190 |27438
2020-030356942-001 |1 |QPX9697 |28686
2020-030356968-001 |1 |QMV0058 |25778
2020-030356996-001 |1 |QMV0640 |26307
2020-030356996-001 |2 |QMV4015 |26369
2020-030356996-001 |3 |PUE9873 |26390
2020-030357003-001 |1 |QPO0391 |27662
2020-030357044-001 |1 |QMV1618 |28368
2020-030357085-001 |1 |OPQ9995 |20810
2020-030357135-001 |1 |QMV1885 |28559
2020-030357148-001 |1 |NXX1432 |19853
2020-030357176-001 |1 |QMV1907 |28581
2020-030357189-001 |1 |QMV1571 |28308
2020-030357191-001 |1 |OQQ1049 |21876
2020-030357213-001 |1 |QMV1871 |28545
2020-030357226-001 |1 |QUV7800 |29167
2020-030357239-001 |1 |QUS0936 |28924
2020-030357241-001 |1 |PUE7933 |23053
2020-030357267-001 |1 |QMV0050 |25726
2020-030357270-001 |1 |QPF9717 |27112
2020-030357270-001 |2 |PUE9030 |25328
2020-030357304-001 |1 |PUE9030 |25328
2020-030357304-001 |2 |QPF9717 |27112
2020-030357360-001 |1 |QMV1686 |28336
2020-030357386-001 |1 |QWY6895 |29498
2020-030357408-001 |1 |QUT6807 |28933
2020-030357410-001 |1 |QMV0937 |27613
2020-030357464-001 |1 |QPX9727 |28716
2020-030357477-001 |1 |QMV0386 |25911
2020-030357492-001 |1 |PZK0292 |28763
2020-030357501-001 |1 |HMH2317 |14151
2020-030357530-001 |1 |ORC8838 |22325
2020-030357583-001 |1 |QUZ0222 |29349
2020-030357596-001 |1 |OPE0406 |20145
2020-030357620-001 |1 |PUE7172 |22774
2020-030357709-001 |1 |NXX1704 |19985
2020-030357793-001 |1 |QPF9708 |27088
2020-030357815-001 |1 |NXX1076 |19678
2020-030357830-001 |1 |ORC8768 |22080
2020-030357869-001 |1 |QMV0118 |25787
2020-030357871-001 |1 |NXX1700 |19989
2020-030357884-001 |1 |QMV1257 |27928
2020-030357897-001 |1 |ORC9485 |22536
2020-030357906-001 |1 |OPQ9187 |20452
2020-030357921-001 |1 |ORC8549 |22360
2020-030357975-001 |1 |QMV0644 |26386
2020-030357990-001 |1 |QPB0770 |26833
2020-030358008-001 |1 |QMV1151 |27867
2020-030358080-001 |1 |QPX9702 |28688
2020-030358290-001 |1 |QMV0615 |26300
2020-030358290-001 |2 |QMV4028 |26361
2020-030358290-001 |3 |QMV4020 |26362
2020-030358309-001 |1 |QMV1710 |28453
2020-030358337-001 |1 |QMV1498 |28245
2020-030358352-001 |1 |QMV1379 |28106
2020-030358402-001 |1 |PUE9296 |25768
2020-030358415-001 |1 |OQM9452 |21981
2020-030358428-001 |1 |PAE0977 |
2020-030358430-001 |1 |OQM9643 |21511
2020-030358443-001 |1 |PUE9793 |25828
2020-030358456-001 |1 |QUQ9290 |28831
2020-030358484-001 |1 |QMV0615 |26300
2020-030358484-001 |2 |QMV4020 |26362
2020-030358484-001 |3 |QMV4028 |26361
2020-030358506-001 |1 |QUT7068 |28897
2020-030358550-001 |1 |PUE9216 |25632
2020-030358590-001 |1 |QMV4020 |26362
2020-030358590-001 |2 |QMV4028 |26361
2020-030358590-001 |3 |QMV0615 |26300
2020-030358600-001 |1 |OQM9444 |21841
2020-030358638-001 |1 |HMH8504 |17675
2020-030358640-001 |1 |QUQ9290 |28831
2020-030358653-001 |1 |QMV4157 |26516
2020-030358653-001 |2 |ORC9786 |22662
2020-030358653-001 |3 |QMV4107 |26487
2020-030358679-001 |1 |QPX9549 |28644
2020-030358694-001 |1 |HDN6857 |18901
2020-030358716-001 |1 |QOY7873 |26710
2020-030358744-001 |1 |QMV1189 |28024
2020-030358772-001 |1 |QPI4467 |27562
2020-030358798-001 |1 |QPX9702 |28688
2020-030358835-001 |1 |QUT9349 |28939
2020-030358848-001 |1 |QUV9092 |29049
2020-030358850-001 |1 |QOY7581 |26748
2020-030358863-001 |1 |PUE7954 |23105
2020-030358900-001 |1 |QPP9380 |27744
2020-030358954-001 |1 |NXX1012 |19666
2020-030358982-001 |1 |PUE7957 |23103
2020-030358995-001 |1 |QPX9589 |28646
2020-030359030-001 |1 |QPX9792 |28700
2020-030359043-001 |1 |QMV1440 |28207
2020-030359084-001 |1 |QUV7797 |29106
2020-030359097-001 |1 |QPB0913 |26882
2020-030359106-001 |1 |QPP9380 |27744
2020-030359121-001 |1 |PUE9284 |25694
2020-030359175-001 |1 |OPQ9164 |20455
2020-030359200-001 |1 |QUQ9290 |28831
2020-030359240-001 |1 |PUE8740 |24679
2020-030359253-001 |1 |NXX1494 |19840
2020-030359279-001 |1 |QPF9701 |27060
2020-030359357-001 |1 |PUE8991 |25286
2020-030359360-001 |1 |QPB0913 |26882
2020-030359385-001 |1 |QPX9605 |28653
2020-030359398-001 |1 |QMV0237 |25870
2020-030359407-001 |1 |QMV1882 |28556
2020-030359407-001 |2 |QPX9689 |28683
2020-030359407-001 |3 |QMV1883 |28557
2020-030359435-001 |1 |HMH6855 |17038
2020-030359448-001 |1 |QPB0860 |26857
2020-030359463-001 |1 |QPX9702 |28688
2020-030359489-001 |1 |QMV0219 |25837
2020-030359500-001 |1 |QMV1503 |28250
2020-030359539-001 |1 |QUT9545 |28961
2020-030359567-001 |1 |QPO0438 |27723
2020-030359604-001 |1 |ORC8768 |22080
2020-030359632-001 |1 |OPQ9178 |20322
2020-030359645-001 |1 |OQM9107 |21221
2020-030359660-001 |1 |QMV1143 |27875
2020-030359723-001 |1 |ORC8781 |22049
2020-030359736-001 |1 |QPI4304 |27547
2020-030359777-001 |1 |QMV1241 |27967
2020-030359792-001 |1 |OQM9107 |21221
2020-030359814-001 |1 |QMV1288 |28035
2020-030359868-001 |1 |QUZ5020 |29366
2020-030359883-001 |1 |QUV9101 |29095
2020-030359896-001 |1 |QMV1191 |28022
2020-030359933-001 |1 |PUE9153 |25510
2020-030359946-001 |1 |QPB6211 |26980
2020-030359990-001 |1 |QPI4304 |27547
2020-030360035-001 |1 |OQM8407 |21975
2020-030360048-001 |1 |HFK3864 |19261
2020-030360063-001 |1 |QMV1125 |28052
2020-030360076-001 |1 |QMV1406 |28088
2020-030360089-001 |1 |NXX1438 |19795
2020-030360089-001 |2 |OQM8010 |20771
2020-030360100-001 |1 |QMV1142 |27876
2020-030360113-001 |1 |PUE9284 |25694
2020-030360126-001 |1 |QPB6211 |26980
2020-030360139-001 |1 |QPF9725 |27113
2020-030360217-001 |1 |QUV9074 |29054
2020-030360260-001 |1 |QMV0054 |25750
2020-030360286-001 |1 |OQM8407 |21975
2020-030360299-001 |1 |QMV4122 |26473
2020-030360299-001 |2 |QMV4127 |26474
2020-030360299-001 |3 |QMV0682 |26553
2020-030360310-001 |1 |PUE7778 |24197
2020-030360323-001 |1 |QOY8310 |26591
2020-030360336-001 |1 |QUQ9173 |28798
2020-030360364-001 |1 |ORC9726 |22471
2020-030360364-001 |2 |ORC9753 |22516
2020-030360401-001 |1 |QUV7659 |29173
2020-030360468-001 |1 |QUS0873 |28917
2020-030360470-001 |1 |QPX9721 |28711
2020-030360483-001 |1 |QMV1125 |28052
2020-030360496-001 |1 |OPQ8375 |20963
2020-030360496-001 |2 |HMH9550 |19454
2020-030360505-001 |1 |PUE7798 |22941
2020-030360505-001 |2 |QUV9065 |29100
2020-030360546-001 |1 |QMV4056 |26428
2020-030360546-001 |2 |OPQ8114 |20564
2020-030360561-001 |1 |QMV0341 |25942
2020-030360587-001 |1 |QMV2065 |28773
2020-030360590-001 |1 |QMV1125 |28052
2020-030360640-001 |1 |OQM9003 |21031
2020-030360678-001 |1 |QUS2230 |28884
2020-030360680-001 |1 |QMV1239 |27969
2020-030360693-001 |1 |PUE9209 |25593
2020-030360702-001 |1 |HLF8061 |19537
2020-030360728-001 |1 |PUE9639 |25315
2020-030360728-001 |2 |PUE9616 |25275
2020-030360730-001 |1 |QMV2129 |29020
2020-030360784-001 |1 |QMV1597 |28289
2020-030360797-001 |1 |PUE9284 |25694
2020-030360806-001 |1 |OQM9481 |21164
2020-030360806-001 |2 |QMV1245 |27963
2020-030360819-001 |1 |QMV2217 |29410
2020-030360875-001 |1 |QPX9721 |28711
2020-030360890-001 |1 |QXW0A50 |29616
2020-030360912-001 |1 |QMV0027 |25741
2020-030360938-001 |1 |QMV2065 |28773
2020-030360966-001 |1 |PUE8820 |24684
2020-030360979-001 |1 |QMV0631 |26286
2020-030360979-001 |2 |QMV4009 |26328
2020-030360979-001 |3 |PUE9880 |26326
2020-030360994-001 |1 |QMV1086 |27953
2020-030361014-001 |1 |QPM8042 |27644
2020-030361068-001 |1 |QMV0625 |26291
2020-030361096-001 |1 |OQM9999 |21908
2020-030361105-001 |1 |QUV2962 |29159
2020-030361105-001 |2 |QUV9235 |29030
2020-030361118-001 |1 |QMV1201 |27995
2020-030361118-001 |2 |QPF8958 |27063
2020-030361118-001 |3 |QPF9766 |27378
2020-030361120-001 |1 |QMV0625 |26291
2020-030361161-001 |1 |QPF8518 |27098
2020-030361174-001 |1 |PUE7975 |23133
2020-030361190-001 |1 |QPH8914 |27505
2020-030361211-001 |1 |QUU1697 |29010
2020-030361252-001 |1 |QMV0058 |25778
2020-030361278-001 |1 |PUE9760 |25455
2020-030361278-001 |2 |PUE9751 |25464
2020-030361280-001 |1 |QUV2962 |29159
2020-030361328-001 |1 |QPX9721 |28711
2020-030361371-001 |1 |QPK2208 |27446
2020-030361384-001 |1 |QOY7856 |26746
2020-030361406-001 |1 |OQM8406 |21030
2020-030361447-001 |1 |QMV1943 |28505
2020-030361475-001 |1 |OQM9769 |21612
2020-030361488-001 |1 |QUV2962 |29159
2020-030361488-001 |2 |QUV9235 |29030
2020-030361525-001 |1 |QUV9089 |29041
2020-030361538-001 |1 |QUV7768 |29165
2020-030361540-001 |1 |OQM9107 |21221
2020-030361553-001 |1 |QMV4056 |26428
2020-030361553-001 |2 |OPQ8114 |20564
2020-030361566-001 |1 |QMV1869 |28543
2020-030361579-001 |1 |PUE9226 |25638
2020-030361660-001 |1 |QPH8914 |27505
2020-030361685-001 |1 |QMV0640 |26307
2020-030361685-001 |2 |PUE9873 |26390
2020-030361685-001 |3 |QMV4015 |26369
2020-030361707-001 |1 |QOY8306 |26674
2020-030361750-001 |1 |OQM8406 |21030
2020-030361776-001 |1 |OQM9859 |21868
2020-030361789-001 |1 |OQM9049 |21157
2020-030361813-001 |1 |NXX1092 |19676
2020-030361826-001 |1 |QMV1245 |27963
2020-030361839-001 |1 |PUE9156 |25507
2020-030361841-001 |1 |QMV1161 |27877
2020-030361867-001 |1 |QUT9356 |28943
2020-030361870-001 |1 |QMV1207 |27994
2020-030361904-001 |1 |PUE9284 |25694
2020-030361958-001 |1 |QMV4122 |26473
2020-030361958-001 |2 |QMV4127 |26474
2020-030361958-001 |3 |QMV0682 |26553
2020-030362006-001 |1 |QMV1771 |28424
2020-030362050-001 |1 |HMH6465 |16937
2020-030362090-001 |1 |QMV1771 |28424
2020-030362153-001 |1 |QPH8914 |27505
2020-030362181-001 |1 |QMV1404 |28086
2020-030362194-001 |1 |QUV9089 |29041
2020-030362260-001 |1 |QMV1613 |28373
2020-030362310-001 |1 |QPX9725 |28714
2020-030362335-001 |1 |OQM8032 |20834
2020-030362335-001 |2 |OQM9091 |21219
2020-030362400-001 |1 |QMV1564 |28330
2020-030362413-001 |1 |PUE7798 |22941
2020-030362454-001 |1 |QMV1705 |28448
2020-030362467-001 |1 |QPA0109 |26773
2020-030362467-001 |2 |QOY8399 |26588
2020-030362482-001 |1 |QNP1898 |25904
2020-030362482-001 |2 |QNP1884 |25903
2020-030362482-001 |3 |QMV2059 |28637
2020-030362495-001 |1 |OPQ9188 |20365
2020-030362504-001 |1 |PUE9156 |25507
2020-030362573-001 |1 |OQM8034 |20833
2020-030362608-001 |1 |QMV0640 |26307
2020-030362608-001 |2 |PUE9873 |26390
2020-030362608-001 |3 |QMV4015 |26369
2020-030362610-001 |1 |QOY7649 |26756
2020-030362623-001 |1 |QMV0942 |27618
2020-030362651-001 |1 |PUE8972 |25230
2020-030362677-001 |1 |QPG0249 |27410
2020-030362755-001 |1 |QMV0381 |25960
2020-030362846-001 |1 |QPX9734 |28723
2020-030362887-001 |1 |QPG0249 |27410
2020-030362890-001 |1 |PUE8985 |25278
2020-030362890-001 |2 |QOY8163 |26688
2020-030362890-001 |3 |PUE9734 |25394
2020-030362890-001 |4 |PUE9732 |25393
2020-030362911-001 |1 |OPQ8847 |20274
2020-030362978-001 |1 |PUE9296 |25768
2020-030362980-001 |1 |QUT9356 |28943
2020-030362993-001 |1 |PUE9008 |25334
2020-030363082-001 |1 |QOY7649 |26756
2020-030363104-001 |1 |PUE7798 |22941
2020-030363120-001 |1 |QPX9733 |28722
2020-030363120-001 |2 |QMV0661 |26457
2020-030363160-001 |1 |PUE9156 |25507
2020-030363277-001 |1 |OQM9083 |21194
2020-030363277-001 |2 |OPQ8223 |20561
2020-030363277-001 |3 |OPQ8125 |20498
2020-030363301-001 |1 |PUE8573 |24243
2020-030363314-001 |1 |QPB0683 |26792
2020-030363355-001 |1 |QPB0863 |26858
2020-030363418-001 |1 |QMV0672 |26453
2020-030363418-001 |2 |QMV4044 |26440
2020-030363418-001 |3 |QMV4045 |26439
2020-030363420-001 |1 |PUE9014 |25490
2020-030363446-001 |1 |QUV2943 |29166
2020-030363459-001 |1 |QMV1302 |28042
2020-030363461-001 |1 |HMH5075 |16030
2020-030363509-001 |1 |QMV0381 |25960
2020-030363593-001 |1 |QMV1302 |28042
2020-030363615-001 |1 |QPX9693 |28684
2020-030363671-001 |1 |QMV2050 |28625
2020-030363671-001 |2 |QMV1374 |28083
2020-030363697-001 |1 |QMV0289 |25856
2020-030363719-001 |1 |QMV1130 |28048
2020-030363721-001 |1 |QMV1529 |28278
2020-030363721-001 |2 |QMV1530 |28279
2020-030363790-001 |1 |QPM8024 |27637
2020-030363800-001 |1 |QMV4244 |26946
2020-030363800-001 |2 |QMV4243 |26947
2020-030363853-001 |1 |PUE9156 |25507
2020-030363879-001 |1 |QMV1563 |28331
2020-030363931-001 |1 |OQM9444 |21841
2020-030363957-001 |1 |QUT7018 |28886
2020-030364018-001 |1 |QPH8989 |27535
2020-030364020-001 |1 |ORC8535 |22368
2020-030364059-001 |1 |QMV0672 |26453
2020-030364059-001 |2 |QMV4044 |26440
2020-030364059-001 |3 |QMV4045 |26439
2020-030364074-001 |1 |QMV4015 |26369
2020-030364074-001 |2 |QMV0640 |26307
2020-030364074-001 |3 |PUE9873 |26390
2020-030364087-001 |1 |QMV0672 |26453
2020-030364087-001 |2 |QMV4044 |26440
2020-030364087-001 |3 |QMV4045 |26439
2020-030364178-001 |1 |OPQ9071 |20362
2020-030364180-001 |1 |NXX0241 |19424
2020-030364180-001 |2 |OWH6072 |22089
2020-030364180-001 |3 |HMH9527 |19477
2020-030364180-001 |4 |HMH9501 |19503
2020-030364180-001 |5 |OQM8027 |20754
2020-030364215-001 |1 |QPX9706 |28689
2020-030364243-001 |1 |HNH0363 |17991
2020-030364256-001 |1 |QPR0034 |27782
2020-030364271-001 |1 |QPF9731 |27102
