NUM_ATIVIDADE|NUM_SEQ_RECURSO|NUM_PLACA|NUM_PREFIXO
2020-028121007-001 |1 |QMV1873 |28547
2020-028121126-001 |1 |HMH5047 |15864
2020-028121154-001 |1 |QUU5578 |29244
2020-028121167-001 |1 |QMV1334 |28166
2020-028121170-001 |1 |QPD0480 |26985
2020-028121195-001 |1 |QOY8194 |26786
2020-028121245-001 |1 |QUT9488 |28994
2020-028121308-001 |1 |QMV1920 |28482
2020-028121364-001 |1 |NXX1686 |19976
2020-028121377-001 |1 |OQM9768 |22058
2020-028121414-001 |1 |QPX9750 |28737
2020-028121427-001 |1 |QPF9696 |27039
2020-028121430-001 |1 |QMV0656 |26378
2020-028121442-001 |1 |QPD0480 |26985
2020-028121455-001 |1 |QMV1334 |28166
2020-028121470-001 |1 |QPX9604 |28652
2020-028121505-001 |1 |OQM9508 |21351
2020-028121574-001 |1 |QUZ2250 |29299
2020-028121611-001 |1 |QMV1443 |28210
2020-028121624-001 |1 |QMV0672 |26453
2020-028121624-001 |2 |QMV4045 |26439
2020-028121624-001 |3 |QOM3301 |26495
2020-028121637-001 |1 |QUV7759 |29177
2020-028121702-001 |1 |QOY7654 |26758
2020-028121728-001 |1 |QUS2209 |28879
2020-028121743-001 |1 |QMV0359 |25939
2020-028121821-001 |1 |QMV2080 |28786
2020-028121875-001 |1 |PUE9561 |25162
2020-028121875-001 |2 |PUE9604 |25371
2020-028121912-001 |1 |QMV1443 |28210
2020-028121938-001 |1 |QOY8274 |26684
2020-028121940-001 |1 |QPG0224 |27393
2020-028121966-001 |1 |QMV0045 |25720
2020-028121979-001 |1 |HNO4520 |19132
2020-028122001-001 |1 |QMV4178 |26768
2020-028122001-001 |2 |QMV4148 |26525
2020-028122014-001 |1 |QUV9099 |29042
2020-028122030-001 |1 |QPK2164 |27426
2020-028122096-001 |1 |OQM8019 |21634
2020-028122118-001 |1 |PUE9026 |25336
2020-028122146-001 |1 |QUV7811 |29158
2020-028122161-001 |1 |QMV0667 |26447
2020-028122161-001 |2 |QMV4051 |26433
2020-028122161-001 |3 |OPQ8219 |20569
2020-028122187-001 |1 |QMV1306 |28152
2020-028122237-001 |1 |QMV1458 |28225
2020-028122265-001 |1 |PUE9599 |25414
2020-028122265-001 |2 |QMV4310 |29560
2020-028122265-001 |3 |PUE9069 |25450
2020-028122328-001 |1 |QPR0013 |27772
2020-028122369-001 |1 |QMV1901 |28575
2020-028122384-001 |1 |QMV0636 |26294
2020-028122397-001 |1 |OPQ8123 |20496
2020-028122397-001 |2 |OPQ8126 |20497
2020-028122397-001 |3 |QMV0635 |26282
2020-028122450-001 |1 |QMV1107 |11107
2020-028122462-001 |1 |QOY8139 |26646
2020-028122475-001 |1 |QMV1627 |28356
2020-028122488-001 |1 |QUV2950 |29169
2020-028122512-001 |1 |NXX1686 |19976
2020-028122579-001 |1 |QMV2054 |28629
2020-028122581-001 |1 |QWR8385 |29421
2020-028122629-001 |1 |QOY8204 |26678
2020-028122735-001 |1 |QMV0613 |26302
2020-028122789-001 |1 |QMV4031 |26359
2020-028122789-001 |2 |QMV4030 |26360
2020-028122870-001 |1 |PUR3249 |23128
2020-028122895-001 |1 |PUE7869 |22995
2020-028122917-001 |1 |QMV1218 |27981
2020-028122958-001 |1 |OQM8402 |20798
2020-028122960-001 |1 |QMV1690 |28343
2020-028122986-001 |1 |QMV0613 |26302
2020-028123034-001 |1 |QUZ5028 |29355
2020-028123090-001 |1 |QMV2117 |29140
2020-028123138-001 |1 |PUE9167 |25534
2020-028123140-001 |1 |QMV1306 |28152
2020-028123166-001 |1 |NXX1076 |19678
2020-028123181-001 |1 |QMV1505 |28251
2020-028123216-001 |1 |QMV0725 |26898
2020-028123322-001 |1 |PUE7869 |22995
2020-028123335-001 |1 |QMV1589 |28297
2020-028123348-001 |1 |QMV1902 |28576
2020-028123400-001 |1 |ORC9488 |22529
2020-028123470-001 |1 |QMV4013 |26355
2020-028123470-001 |2 |QMV4021 |26356
2020-028123482-001 |1 |QMV0613 |26302
2020-028123545-001 |1 |QUV2950 |29169
2020-028123599-001 |1 |QPI2041 |27540
2020-028123649-001 |1 |PUE7869 |22995
2020-028123742-001 |1 |QMV1076 |27852
2020-028123770-001 |1 |PUE9283 |25686
2020-028123796-001 |1 |PUE9030 |25328
2020-028123796-001 |2 |PUE9671 |25308
2020-028123796-001 |3 |PUE9664 |25306
2020-028123859-001 |1 |QMV1076 |27852
2020-028123861-001 |1 |ORC8008 |21906
2020-028123911-001 |1 |QMV1564 |28330
2020-028124054-001 |1 |QMV0788 |27318
2020-028124067-001 |1 |QMV0383 |25916
2020-028124173-001 |1 |QMV1277 |27907
2020-028124199-001 |1 |GOW7187 |20025
2020-028124210-001 |1 |QUT6811 |28953
2020-028124210-001 |2 |QUU1710 |28995
2020-028124210-001 |3 |QUT6831 |28956
2020-028124223-001 |1 |QUR4313 |28858
2020-028124251-001 |1 |QMV0615 |26300
2020-028124251-001 |2 |QMV4020 |26362
2020-028124251-001 |3 |QMV4028 |26361
2020-028124301-001 |1 |OQM8575 |20910
2020-028124342-001 |1 |QMV1076 |27852
2020-028124368-001 |1 |QMV1940 |28502
2020-028124370-001 |1 |QXW0A46 |29599
2020-028124383-001 |1 |QMV1509 |28255
2020-028124396-001 |1 |QMV1749 |28407
2020-028124433-001 |1 |QPX9765 |28745
2020-028124474-001 |1 |OQM9265 |21042
2020-028124490-001 |1 |QMV1310 |28148
2020-028124509-001 |1 |PUE7838 |22977
2020-028124511-001 |1 |NXX1623 |19939
2020-028124540-001 |1 |QMV1292 |28066
2020-028124580-001 |1 |PUE9067 |25445
2020-028124593-001 |1 |QMV1076 |27852
2020-028124615-001 |1 |QMV1190 |28023
2020-028124628-001 |1 |QUV9099 |29042
2020-028124684-001 |1 |PUE7203 |22806
2020-028124706-001 |1 |PUE9014 |25490
2020-028124790-001 |1 |QMV2115 |29149
2020-028124812-001 |1 |QMV1292 |28066
2020-028124838-001 |1 |QMV1076 |27852
2020-028124929-001 |1 |QMV0630 |26276
2020-028124944-001 |1 |QPX9551 |28645
2020-028124960-001 |1 |QMV4178 |26768
2020-028124998-001 |1 |QMV1076 |27852
2020-028125018-001 |1 |HMH2416 |14197
2020-028125033-001 |1 |QMV0722 |26895
2020-028125059-001 |1 |QMV1589 |28297
2020-028125061-001 |1 |QMV1310 |28148
2020-028125087-001 |1 |PUE9210 |25595
2020-028125109-001 |1 |OQM9983 |21889
2020-028125111-001 |1 |ORC8006 |21904
2020-028125152-001 |1 |QOY8302 |26638
2020-028125180-001 |1 |QMV1076 |27852
2020-028125193-001 |1 |QMV0651 |26376
2020-028125193-001 |2 |ORC8422 |22177
2020-028125243-001 |1 |QMV1463 |28258
2020-028125269-001 |1 |NXX1469 |19833
2020-028125319-001 |1 |OWU1711 |22655
2020-028125319-001 |2 |OPQ8257 |20664
2020-028125334-001 |1 |QPB6164 |26982
2020-028125347-001 |1 |NXX1030 |19649
2020-028125375-001 |1 |QOY8302 |26638
2020-028125390-001 |1 |QMV1746 |28404
2020-028125400-001 |1 |PUE8756 |24366
2020-028125425-001 |1 |QMV1076 |27852
2020-028125453-001 |1 |QMV1501 |28248
2020-028125494-001 |1 |QPH8953 |27522
2020-028125529-001 |1 |QMV0795 |27310
2020-028125572-001 |1 |HDN6617 |18333
2020-028125598-001 |1 |PUE7191 |22794
2020-028125607-001 |1 |PUE9005 |25337
2020-028125610-001 |1 |QMV1076 |27852
2020-028125622-001 |1 |OQM9866 |21943
2020-028125739-001 |1 |QMV1310 |28148
2020-028125754-001 |1 |QPH8953 |27522
2020-028125770-001 |1 |QMV4273 |29492
2020-028125770-001 |2 |QMV4272 |29490
2020-028125770-001 |3 |QMV4274 |29491
2020-028125782-001 |1 |QMV1076 |27852
2020-028125908-001 |1 |QPX9649 |28666
2020-028125910-001 |1 |PUE8756 |24366
2020-028125923-001 |1 |QMV0050 |25726
2020-028125964-001 |1 |PUE7751 |22848
2020-028125977-001 |1 |PUE8747 |24364
2020-028125977-001 |2 |ORC9781 |22654
2020-028125980-001 |1 |PUE9259 |25619
2020-028126012-001 |1 |PUE9592 |25353
2020-028126040-001 |1 |QPB0763 |26830
2020-028126081-001 |1 |QMV1599 |28361
2020-028126094-001 |1 |QMV2077 |28785
2020-028126103-001 |1 |QMV1774 |28427
2020-028126129-001 |1 |OPQ9995 |20810
2020-028126144-001 |1 |QPH8953 |27522
2020-028126172-001 |1 |QMV1438 |28205
2020-028126185-001 |1 |QMV0615 |26300
2020-028126185-001 |2 |QMV4020 |26362
2020-028126185-001 |3 |QMV4028 |26361
2020-028126207-001 |1 |HMH1793 |14096
2020-028126235-001 |1 |PUE7751 |22848
2020-028126289-001 |1 |PUE9592 |25353
2020-028126291-001 |1 |QMV1394 |28108
2020-028126313-001 |1 |PUE9038 |25449
2020-028126313-001 |2 |QPF9678 |27029
2020-028126326-001 |1 |HMH9535 |19469
2020-028126326-001 |2 |PYO7464 |24412
2020-028126370-001 |1 |QPB0763 |26830
2020-028126395-001 |1 |QPG0243 |27407
2020-028126420-001 |1 |PUE7827 |23095
2020-028126432-001 |1 |QMV0405 |25984
2020-028126460-001 |1 |OPQ8847 |20274
2020-028126473-001 |1 |HMH9535 |19469
2020-028126473-001 |2 |PYO7464 |24412
2020-028126523-001 |1 |QMV1689 |28342
2020-028126536-001 |1 |PUE9038 |25449
2020-028126536-001 |2 |QPF9678 |27029
2020-028126549-001 |1 |NXX1618 |19938
2020-028126551-001 |1 |PUE9592 |25353
2020-028126580-001 |1 |QPX9649 |28666
2020-028126592-001 |1 |QPH8953 |27522
2020-028126614-001 |1 |QPX9814 |28692
2020-028126627-001 |1 |QPO0431 |27729
2020-028126642-001 |1 |OPE0411 |20150
2020-028126668-001 |1 |HMH9535 |19469
2020-028126668-001 |2 |PYO7464 |24412
2020-028126683-001 |1 |QPB0854 |26853
2020-028126705-001 |1 |QMV0471 |26065
2020-028126746-001 |1 |OPF4742 |20049
2020-028126761-001 |1 |OPQ8403 |21475
2020-028126761-001 |2 |HMH9196 |17611
2020-028126761-001 |3 |HMH9293 |18060
2020-028126787-001 |1 |OQZ7018 |21947
2020-028126790-001 |1 |ORC8373 |22196
2020-028126840-001 |1 |PUE9156 |25507
2020-028126878-001 |1 |QMV0724 |26897
2020-028126893-001 |1 |QPS8071 |27810
2020-028126902-001 |1 |QUR4309 |28855
2020-028126984-001 |1 |QMV1151 |27867
2020-028127004-001 |1 |QMV2202 |29391
2020-028127020-001 |1 |QMV1445 |28212
2020-028127058-001 |1 |QPB0823 |26844
2020-028127073-001 |1 |OQM9684 |21532
2020-028127086-001 |1 |QUR4314 |28859
2020-028127099-001 |1 |QPB0854 |26853
2020-028127110-001 |1 |NXX0658 |19560
2020-028127110-001 |2 |PUE7206 |22815
2020-028127149-001 |1 |QUQ9186 |28805
2020-028127177-001 |1 |QOY7822 |26703
2020-028127180-001 |1 |QMV0673 |26452
2020-028127268-001 |1 |OPF4742 |20049
2020-028127296-001 |1 |QMV0569 |26312
2020-028127333-001 |1 |PUE7828 |22999
2020-028127374-001 |1 |NXX1069 |19668
2020-028127437-001 |1 |QPB0854 |26853
2020-028127452-001 |1 |OQM9863 |21872
2020-028127465-001 |1 |QMV1704 |28447
2020-028127528-001 |1 |QMV4178 |26768
2020-028127528-001 |2 |QMV4148 |26525
2020-028127571-001 |1 |QMV0615 |26300
2020-028127584-001 |1 |PUE9005 |25337
2020-028127634-001 |1 |PUE7828 |22999
2020-028127700-001 |1 |ORC8546 |22404
2020-028127738-001 |1 |QPB0912 |26881
2020-028127781-001 |1 |QMV1923 |28485
2020-028127794-001 |1 |OQM9867 |21944
2020-028127816-001 |1 |QMV0673 |26452
2020-028127829-001 |1 |ORC8075 |22267
2020-028127857-001 |1 |OQM9075 |21196
2020-028127872-001 |1 |QPB0912 |26881
2020-028127885-001 |1 |QMV1279 |27909
2020-028128024-001 |1 |PUE8965 |25224
2020-028128040-001 |1 |OQM8043 |20814
2020-028128052-001 |1 |QUT9545 |28961
2020-028128078-001 |1 |QOY8269 |26686
2020-028128115-001 |1 |QMV0652 |26380
2020-028128130-001 |1 |OQM9301 |21806
2020-028128143-001 |1 |QPI2052 |27543
2020-028128156-001 |1 |PUE7828 |22999
2020-028128169-001 |1 |QMV0252 |25879
2020-028128171-001 |1 |HIE4704 |18934
2020-028128184-001 |1 |QPB0784 |26836
2020-028128219-001 |1 |QMV4174 |27171
2020-028128221-001 |1 |QMV1489 |28180
2020-028128234-001 |1 |QUT6898 |28908
2020-028128234-001 |2 |QMV4150 |26523
2020-028128234-001 |3 |QMV4151 |26522
2020-028128234-001 |4 |GTM8712 |11985
2020-028128250-001 |1 |ORC8558 |22363
2020-028128288-001 |1 |PUE7854 |23108
2020-028128290-001 |1 |QOY7824 |26743
2020-028128290-001 |2 |QPB0784 |26836
2020-028128325-001 |1 |QMV4233 |26935
2020-028128325-001 |2 |QMV4232 |26936
2020-028128325-001 |3 |QMV0733 |26906
2020-028128353-001 |1 |QUR4337 |28870
2020-028128366-001 |1 |QXA3191 |29458
2020-028128416-001 |1 |PUE8876 |25177
2020-028128416-001 |2 |PYU5972 |25135
2020-028128416-001 |3 |OXG1394 |29420
2020-028128416-001 |4 |PYU5983 |25136
2020-028128431-001 |1 |QUH2164 |28775
2020-028128431-001 |2 |PUE9582 |25211
2020-028128457-001 |1 |QMV0360 |25917
2020-028128460-001 |1 |QUS0838 |28911
2020-028128485-001 |1 |PUE9234 |25636
2020-028128507-001 |1 |PUE9631 |25270
2020-028128522-001 |1 |NXX1494 |19840
2020-028128535-001 |1 |QMV0673 |26452
2020-028128548-001 |1 |QMV0471 |26065
2020-028128576-001 |1 |HDN6992 |18245
2020-028128589-001 |1 |NXX1090 |19675
2020-028128589-001 |2 |OPQ8853 |20293
2020-028128589-001 |3 |QUT9346 |28937
2020-028128591-001 |1 |HMH4938 |15867
2020-028128600-001 |1 |QMV1704 |28447
2020-028128639-001 |1 |QMV1329 |28122
2020-028128654-001 |1 |QMV1432 |28199
2020-028128695-001 |1 |OPE0350 |20073
2020-028128704-001 |1 |OPQ9067 |20315
2020-028128808-001 |1 |QOY8136 |26645
2020-028128810-001 |1 |OPQ8211 |20554
2020-028128810-001 |2 |QMV0675 |26451
2020-028128810-001 |3 |QMV4062 |26401
2020-028128877-001 |1 |HMH9906 |18149
2020-028128930-001 |1 |QPI2052 |27543
2020-028128970-001 |1 |QMV1413 |28078
2020-028128983-001 |1 |PUE9846 |26245
2020-028129031-001 |1 |OPQ8211 |20554
2020-028129031-001 |2 |QMV4062 |26401
2020-028129031-001 |3 |QMV0675 |26451
2020-028129060-001 |1 |QPX9799 |28698
2020-028129085-001 |1 |OQM8397 |20890
2020-028129122-001 |1 |OQM9493 |21355
2020-028129135-001 |1 |NXX1684 |19978
2020-028129148-001 |1 |ORC8566 |22373
2020-028129176-001 |1 |QMV0076 |25756
2020-028129200-001 |1 |QOY7672 |26754
2020-028129226-001 |1 |QMV1621 |28365
2020-028129239-001 |1 |QMV1275 |27905
2020-028129254-001 |1 |OPQ8211 |20554
2020-028129254-001 |2 |QMV4062 |26401
2020-028129254-001 |3 |QMV0675 |26451
2020-028129282-001 |1 |QMV2058 |28635
2020-028129295-001 |1 |OPQ8837 |20291
2020-028129304-001 |1 |QUT6807 |28933
2020-028129317-001 |1 |QPB0784 |26836
2020-028129360-001 |1 |OPQ8788 |20182
2020-028129399-001 |1 |OPQ8211 |20554
2020-028129399-001 |2 |QMV4062 |26401
2020-028129399-001 |3 |QMV0675 |26451
2020-028129423-001 |1 |QOY8302 |26638
2020-028129477-001 |1 |PUE9137 |25500
2020-028129514-001 |1 |QOY8401 |26760
2020-028129530-001 |1 |QMV4062 |26401
2020-028129530-001 |2 |OPQ8211 |20554
2020-028129530-001 |3 |QMV0675 |26451
2020-028129542-001 |1 |ORC8546 |22404
2020-028129555-001 |1 |ORC8700 |22421
2020-028129570-001 |1 |PUE7859 |23001
2020-028129605-001 |1 |QUR4303 |28851
2020-028129618-001 |1 |QMV0623 |26277
2020-028129618-001 |2 |QMV4047 |26437
2020-028129618-001 |3 |QMV4046 |26438
2020-028129620-001 |1 |PUE7947 |23058
2020-028129687-001 |1 |HNH0645 |01066
2020-028129690-001 |1 |HMH4938 |15867
2020-028129709-001 |1 |OQM9635 |21838
2020-028129780-001 |1 |QMV0665 |26460
2020-028129780-001 |2 |OPQ8207 |20567
2020-028129780-001 |3 |OPQ8208 |20573
2020-028129793-001 |1 |QMV4062 |26401
2020-028129793-001 |2 |OPQ8211 |20554
2020-028129793-001 |3 |QMV0675 |26451
2020-028129828-001 |1 |QMV1859 |28533
2020-028129828-001 |2 |ORC8328 |22207
2020-028129856-001 |1 |ORC9734 |22448
2020-028129871-001 |1 |QMV1523 |28430
2020-028129906-001 |1 |PUE8573 |24243
2020-028129921-001 |1 |QMV0386 |25911
2020-028129934-001 |1 |QMV0696 |26810
2020-028130008-001 |1 |QPF8604 |27006
2020-028130023-001 |1 |OPQ8073 |20516
2020-028130023-001 |2 |PUE8982 |25240
2020-028130036-001 |1 |QMV1734 |28392
2020-028130077-001 |1 |QUR4296 |28848
2020-028130127-001 |1 |OPQ8136 |20475
2020-028130127-001 |2 |OPQ8140 |20490
2020-028130183-001 |1 |OQM9239 |21895
2020-028130233-001 |1 |OXJ9774 |22577
2020-028130259-001 |1 |OQM9060 |21149
2020-028130274-001 |1 |HNH1279 |18227
2020-028130287-001 |1 |OPQ8062 |20378
2020-028130287-001 |2 |PUE8982 |25240
2020-028130287-001 |3 |OPQ8073 |20516
2020-028130290-001 |1 |QMV4062 |26401
2020-028130290-001 |2 |OPQ8211 |20554
2020-028130290-001 |3 |QMV0675 |26451
2020-028130309-001 |1 |QUR4296 |28848
2020-028130380-001 |1 |QMV1923 |28485
2020-028130393-001 |1 |ORC9731 |22451
2020-028130402-001 |1 |PUE9614 |25269
2020-028130402-001 |2 |PUE9611 |25249
2020-028130443-001 |1 |PUE7947 |23058
2020-028130469-001 |1 |QMV1963 |28525
2020-028130471-001 |1 |QUU1701 |29008
2020-028130484-001 |1 |NXX1684 |19978
2020-028130497-001 |1 |QPJ1150 |27587
2020-028130521-001 |1 |QMV1747 |28405
2020-028130547-001 |1 |QPF8851 |27062
2020-028130550-001 |1 |QMV4062 |26401
2020-028130550-001 |2 |OPQ8211 |20554
2020-028130550-001 |3 |QMV0675 |26451
2020-028130562-001 |1 |HMH9906 |18149
2020-028130600-001 |1 |QPB0784 |26836
2020-028130638-001 |1 |QUR4296 |28848
2020-028130681-001 |1 |QMV4048 |26436
2020-028130681-001 |2 |QMV0666 |26446
2020-028130729-001 |1 |QMV0696 |26810
2020-028130744-001 |1 |PUE7947 |23058
2020-028130757-001 |1 |QMV4062 |26401
2020-028130757-001 |2 |OPQ8211 |20554
2020-028130757-001 |3 |QMV0675 |26451
2020-028130760-001 |1 |QMV1476 |28242
2020-028130785-001 |1 |OXJ9774 |22577
2020-028130810-001 |1 |QPB6249 |26978
2020-028130863-001 |1 |QPB0791 |26839
2020-028130926-001 |1 |QMV0672 |26453
2020-028130926-001 |2 |QMV4045 |26439
2020-028130926-001 |3 |QOM3301 |26495
2020-028130939-001 |1 |QPF8939 |27019
2020-028130954-001 |1 |ORC8787 |22071
2020-028130967-001 |1 |QMV4048 |26436
2020-028130967-001 |2 |QMV0666 |26446
2020-028130982-001 |1 |QMV0051 |25724
2020-028131002-001 |1 |PUE9543 |24338
2020-028131002-001 |2 |OVS5275 |25056
2020-028131028-001 |1 |QMV0724 |26897
2020-028131030-001 |1 |ORC9486 |22531
2020-028131056-001 |1 |QMV1086 |27953
2020-028131084-001 |1 |QMV1159 |27858
2020-028131106-001 |1 |QPF8737 |27022
2020-028131134-001 |1 |QMV0212 |25825
2020-028131175-001 |1 |OPQ8140 |20490
2020-028131175-001 |2 |OPQ8136 |20475
2020-028131188-001 |1 |QMV0069 |25766
2020-028131190-001 |1 |HMH5353 |16226
2020-028131212-001 |1 |QOY8308 |26590
2020-028131238-001 |1 |QUR4278 |28838
2020-028131240-001 |1 |QMV4048 |26436
2020-028131240-001 |2 |QMV0666 |26446
2020-028131253-001 |1 |QMV4124 |26471
2020-028131253-001 |2 |QMV4123 |26472
2020-028131253-001 |3 |QMV0664 |26459
2020-028131281-001 |1 |OQM8406 |21030
2020-028131294-001 |1 |QMV1734 |28392
2020-028131303-001 |1 |OQM9302 |21175
2020-028131316-001 |1 |QMV1868 |28542
2020-028131329-001 |1 |ORC9486 |22531
2020-028131344-001 |1 |QMV0696 |26810
2020-028131385-001 |1 |QOY8192 |26632
2020-028131407-001 |1 |OQM9718 |21688
2020-028131407-001 |2 |ORC9702 |22433
2020-028131407-001 |3 |PUE9403 |22700
2020-028131448-001 |1 |ORC8773 |22393
2020-028131476-001 |1 |QUV9102 |29038
2020-028131476-001 |2 |PUE9534 |24226
2020-028131476-001 |3 |OPQ8364 |20952
2020-028131491-001 |1 |QMV4048 |26436
2020-028131491-001 |2 |QMV0666 |26446
2020-028131539-001 |1 |QMV0628 |26295
2020-028131539-001 |2 |OPQ8022 |20512
2020-028131539-001 |3 |PUE9874 |26348
2020-028131541-001 |1 |ORC9734 |22448
2020-028131554-001 |1 |ORC9486 |22531
2020-028131567-001 |1 |QMV0687 |26785
2020-028131567-001 |2 |QMV4151 |26522
2020-028131567-001 |3 |QMV4150 |26523
2020-028131582-001 |1 |QUT6890 |28887
2020-028131595-001 |1 |QMV1159 |27858
2020-028131620-001 |1 |QMV0034 |25734
2020-028131632-001 |1 |HMH4331 |15543
2020-028131658-001 |1 |QMV1631 |28385
2020-028131660-001 |1 |QOY8192 |26632
2020-028131686-001 |1 |HMH4938 |15867
2020-028131699-001 |1 |QPH8861 |27488
2020-028131708-001 |1 |HMH4331 |15543
2020-028131736-001 |1 |ORC8077 |22266
2020-028131736-001 |2 |OQM9662 |21531
2020-028131749-001 |1 |OQM9060 |21149
2020-028131780-001 |1 |HMH4331 |15543
2020-028131868-001 |1 |ORC8773 |22393
2020-028131896-001 |1 |QMV0637 |26284
2020-028131896-001 |2 |PUE9855 |26322
2020-028131896-001 |3 |QUO5848 |29474
2020-028131896-001 |4 |QMV0632 |26287
2020-028131896-001 |5 |PUE9879 |26324
2020-028131896-001 |6 |QUO5857 |29479
2020-028131918-001 |1 |PUE8377 |00065
2020-028131933-001 |1 |QMV1159 |27858
2020-028132007-001 |1 |PUE8838 |08838
2020-028132091-001 |1 |QMV1897 |28571
2020-028132126-001 |1 |PUE9741 |25478
2020-028132139-001 |1 |QMV1103 |28162
2020-028132182-001 |1 |PUE9642 |25375
2020-028132182-001 |2 |QMV4323 |29521
2020-028132195-001 |1 |QMV1223 |27984
2020-028132217-001 |1 |QPF9715 |27355
2020-028132232-001 |1 |QMV2065 |28773
2020-028132273-001 |1 |QWU2539 |29435
2020-028132286-001 |1 |QUZ5025 |29368
2020-028132299-001 |1 |OQM8406 |21030
2020-028132351-001 |1 |QMV1916 |28478
2020-028132364-001 |1 |ORC9734 |22448
2020-028132377-001 |1 |OQM9267 |21643
2020-028132392-001 |1 |QPO0413 |27683
2020-028132401-001 |1 |QMV1392 |28119
2020-028132430-001 |1 |PUE9717 |25421
2020-028132430-001 |2 |OPE0150 |20366
2020-028132468-001 |1 |OQM9514 |21316
2020-028132470-001 |1 |QPJ1150 |27587
2020-028132505-001 |1 |QMV1224 |27983
2020-028132518-001 |1 |PUE7850 |23008
2020-028132533-001 |1 |QMV1476 |28242
2020-028132546-001 |1 |OQM8056 |21183
2020-028132574-001 |1 |QMV4124 |26471
2020-028132574-001 |2 |QMV4123 |26472
2020-028132574-001 |3 |QMV0664 |26459
2020-028132609-001 |1 |QPF8949 |27047
2020-028132624-001 |1 |QMV0003 |25693
2020-028132637-001 |1 |PUE8996 |25281
2020-028132652-001 |1 |OPQ8136 |20475
2020-028132652-001 |2 |OPQ8379 |20940
2020-028132678-001 |1 |OPQ9484 |20695
2020-028132702-001 |1 |QMV0724 |26897
2020-028132715-001 |1 |QMV4181 |27177
2020-028132715-001 |2 |QMV4182 |27176
2020-028132728-001 |1 |QMV0421 |25978
2020-028132743-001 |1 |OQM9267 |21643
2020-028132784-001 |1 |QUV9235 |29030
2020-028132784-001 |2 |QUZ2237 |29313
2020-028132797-001 |1 |QPB0784 |26836
2020-028132806-001 |1 |QMV4160 |26513
2020-028132806-001 |2 |QMV4161 |26512
2020-028132806-001 |3 |QMV0741 |26962
2020-028132821-001 |1 |QUZ5016 |29364
2020-028132912-001 |1 |QMV4049 |26435
2020-028132912-001 |2 |QMV0666 |26446
2020-028133070-001 |1 |PUE7923 |23040
2020-028133146-001 |1 |QUV7765 |29161
2020-028133161-001 |1 |QPO1810 |27731
2020-028133174-001 |1 |QPB0932 |26889
2020-028133187-001 |1 |QMV4049 |26435
2020-028133187-001 |2 |QMV0666 |26446
2020-028133237-001 |1 |ORC8577 |22040
2020-028133265-001 |1 |QPX9602 |28651
2020-028133293-001 |1 |PUE7195 |22795
2020-028133330-001 |1 |QMV1691 |28334
2020-028133343-001 |1 |QMV4049 |26435
2020-028133343-001 |2 |QMV0666 |26446
2020-028133371-001 |1 |QPO1810 |27731
2020-028133397-001 |1 |QPH8890 |27497
2020-028133406-001 |1 |QMV1235 |27973
2020-028133419-001 |1 |QPX9546 |28643
2020-028133419-001 |2 |QPX9778 |28750
2020-028133419-001 |3 |QOM3281 |26494
2020-028133419-001 |4 |QOM3286 |26497
2020-028133447-001 |1 |QMV1452 |28219
2020-028133450-001 |1 |QPF8600 |27000
2020-028133462-001 |1 |OPQ9069 |20343
2020-028133475-001 |1 |OQM8664 |20888
2020-028133490-001 |1 |ORC8773 |22393
2020-028133594-001 |1 |ORC9734 |22448
2020-028133603-001 |1 |PUE9675 |25303
2020-028133603-001 |2 |PUE9677 |25309
2020-028133616-001 |1 |PVP9390 |22936
2020-028133631-001 |1 |QPO1810 |27731
2020-028133657-001 |1 |QMV4160 |26513
2020-028133657-001 |2 |QMV4161 |26512
2020-028133657-001 |3 |QMV0741 |26962
2020-028133672-001 |1 |QMV0794 |27311
2020-028133685-001 |1 |QMV0078 |25757
2020-028133698-001 |1 |QMV1094 |27944
2020-028133710-001 |1 |QMV4049 |26435
2020-028133710-001 |2 |QMV0666 |26446
2020-028133722-001 |1 |QUT7020 |28888
2020-028133789-001 |1 |OQM9924 |21925
2020-028133791-001 |1 |QMV0014 |25690
2020-028133800-001 |1 |QPX9633 |28663
2020-028133813-001 |1 |PUE7848 |23021
2020-028133826-001 |1 |QPX9817 |28691
2020-028133841-001 |1 |OQM9832 |22524
2020-028133854-001 |1 |QPO0426 |27659
2020-028133867-001 |1 |QMV1480 |28270
2020-028133904-001 |1 |QPB0789 |26838
2020-028133917-001 |1 |QOG0523 |26273
2020-028133945-001 |1 |QPM8029 |27656
2020-028133945-001 |2 |OPQ9190 |20450
2020-028133945-001 |3 |QPT4959 |27806
2020-028133945-001 |4 |QPP9543 |27736
2020-028133958-001 |1 |QMV1245 |27963
2020-028134062-001 |1 |QOY8241 |26694
2020-028134075-001 |1 |QMV1611 |28375
2020-028134088-001 |1 |QMV1609 |28377
2020-028134100-001 |1 |ORC9748 |22513
2020-028134100-001 |2 |ORC9750 |22511
2020-028134112-001 |1 |PUE8979 |25228
2020-028134112-001 |2 |QPB0789 |26838
2020-028134181-001 |1 |PUE7947 |23058
2020-028134203-001 |1 |OQM9378 |21311
2020-028134257-001 |1 |PUE8648 |24316
2020-028134260-001 |1 |QPX9741 |28728
2020-028134298-001 |1 |QMV1144 |27874
2020-028134322-001 |1 |QMV0246 |25886
2020-028134348-001 |1 |QXW0A55 |29604
2020-028134376-001 |1 |QOY8345 |26692
2020-028134441-001 |1 |QMV0655 |26381
